"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","18","20","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","74","76","77","78","79","80","81","85","87"
"V1",6.38767278363935e-06,3.83260367018361e-06,0.000122004550167512,2.10793201860099e-05,3.19383639181967e-06,1.27753455672787e-06,5.11013822691148e-06,0.431425377528654,0.000144028362508309,0.0103434159310205,0.0101935113523101,0.0511174613402609,5.11013822691148e-06,0.000421439377566458,0.127418891903876,0.125020418644509,4.47137094854755e-06,6.38767278363935e-06,0.000149904578710443,3.19383639181967e-06,6.99375941467614e-05,1.27753455672787e-06,3.19383639181967e-06,0.000299809157420885,0.00119923662968354,7.02644006200328e-06,4.66853408029879e-05,3.19383639181967e-06,2.55506911345574e-06,1.40528801240066e-05,2.55506911345574e-06,0.000749522893552213,3.06608293614689e-05,0.0191877860749366,3.19383639181967e-06,6.38767278363935e-06,0.00944398845875788,0.00314799615291929,1.27753455672787e-06,4.47137094854755e-06,0.0313300569504825,2.55506911345574e-06,1.27753455672787e-06,0.000149904578710443,0.000299809157420885,0.000299809157420885,0.0433224232473179,1.9163018350918e-06,0.0286317745336945,0.00419732820389239,2.55506911345574e-06,0.0103434159310205,0.0010493320509731,4.40749422071115e-05,0.0550149803867324,0.000125968992248062,7.87020220365662e-05,2.74669929696492e-05,0.000399122807017544,3.76872694234722e-05,0.000449713736131328,1.0220276453823e-05,0.000157384987893462,0.00194875952323575,0.00059961831484177,2.10793201860099e-05,4.46919691969197e-05,1.40528801240066e-05,3.19383639181967e-06,0.0304306294782198,0.00024445280180519,4.40749422071115e-05,3.19383639181967e-06,4.47137094854755e-06,6.38767278363935e-06,3.83260367018361e-06,1.27753455672787e-05
"V2",7.23553373951014e-06,4.34132024370608e-06,0.000138198694424644,2.38772613403835e-05,3.61776686975507e-06,1.44710674790203e-06,5.78842699160811e-06,0.108370260151975,0.0337485239227603,0.00010569965037808,0.000193437988244922,0.056622523470409,5.78842699160811e-06,0.0155618193643839,0.646471724920432,0.00731218018326474,5.0648736176571e-06,7.23553373951014e-06,2.09830478445794e-05,3.61776686975507e-06,6.99375941467614e-05,1.44710674790203e-06,3.61776686975507e-06,0.000374983599141782,6.90974805995535e-05,7.95908711346115e-06,0.00581224578669762,3.61776686975507e-06,2.89421349580405e-06,1.59181742269223e-05,2.89421349580405e-06,0.000187491799570891,3.47305619496487e-05,0.00843713098069009,3.61776686975507e-06,7.23553373951014e-06,0.00806214738154831,0.0200616225540853,1.44710674790203e-06,5.0648736176571e-06,0.00243739339442158,2.89421349580405e-06,1.44710674790203e-06,1.73652809748243e-05,0.00112495079742534,0.000562475398712672,0.01893667175666,2.17066012185304e-06,0.0449980318970138,0.00431231139013049,2.89421349580405e-06,0.00843713098069009,0.000157747846135178,4.99251828026199e-05,0.00318736059270514,0.000125968992248062,7.87020220365662e-05,3.11127950798936e-05,0.000399122807017544,4.26896490631098e-05,4.48864028727298e-05,1.15768539832162e-05,0.000157384987893462,4.48864028727298e-05,4.66853408029879e-05,0.0020624097952798,4.46919691969197e-05,1.59181742269223e-05,3.61776686975507e-06,4.66853408029879e-05,0.00024445280180519,0.000374983599141782,3.61776686975507e-06,5.0648736176571e-06,0.000187491799570891,4.34132024370608e-06,1.44710674790203e-05
"V3",7.27267575587189e-06,4.36360545352314e-06,0.000138908106937153,2.39998299943772e-05,3.63633787793595e-06,1.45453515117438e-06,5.81814060469752e-06,0.66283067945032,0.0270581750389369,0.00010569965037808,0.00321670612350998,0.0319778432278345,5.81814060469752e-06,0.000421439377566458,7.09065124904549e-05,0.0919599515309323,5.09087302911033e-06,7.27267575587189e-06,2.10907596920285e-05,3.63633787793595e-06,0.00302748811624468,1.45453515117438e-06,3.63633787793595e-06,0.00548732221069349,0.000189218007265293,7.99994333145908e-06,0.010974644421387,3.63633787793595e-06,2.90907030234876e-06,1.59998866629182e-05,2.90907030234876e-06,5.83221175414984e-05,3.49088436281851e-05,0.00737950228334642,3.63633787793595e-06,7.27267575587189e-06,0.00567654021795878,0.0026490521017141,1.45453515117438e-06,5.09087302911033e-06,0.0314101892060386,2.90907030234876e-06,1.45453515117438e-06,1.74544218140925e-05,0.000189218007265293,0.000946090036326464,0.0289503551115898,2.18180272676157e-06,0.00870402833420347,0.0079471563051423,2.90907030234876e-06,0.0285719190970592,0.000157747846135178,5.01814627155161e-05,0.0160835306175499,0.000125968992248062,7.87020220365662e-05,3.12725057502491e-05,0.00283827010897939,4.29087869596442e-05,0.000756872029061171,1.1636281209395e-05,0.000157384987893462,4.48864028727298e-05,4.66853408029879e-05,2.39998299943772e-05,0.000756872029061171,1.59998866629182e-05,0.000378436014530585,0.000946090036326464,0.0172188386611416,5.01814627155161e-05,3.63633787793595e-06,5.09087302911033e-06,7.27267575587189e-06,4.36360545352314e-06,1.45453515117438e-05
"V4",7.85351483527628e-06,4.71210890116577e-06,0.000150002133353777,2.59165989564117e-05,3.92675741763814e-06,1.57070296705526e-06,6.28281186822103e-06,0.47805439534849,0.000221116741604297,0.00010569965037808,0.0192371565195738,0.0329463944990402,6.28281186822103e-06,0.000421439377566458,7.09065124904549e-05,0.0888889301249273,5.4974603846934e-06,7.85351483527628e-06,2.27751930223012e-05,3.92675741763814e-06,0.000221116741604297,1.57070296705526e-06,0.000442233483208594,0.000221116741604297,0.000221116741604297,8.63886631880391e-06,4.66853408029879e-05,3.92675741763814e-06,3.14140593411051e-06,1.72777326376078e-05,3.14140593411051e-06,0.000221116741604297,3.76968712093261e-05,0.0322830442742273,3.92675741763814e-06,7.85351483527628e-06,0.0108347203386105,0.00773908595615039,1.57070296705526e-06,5.4974603846934e-06,0.048424566411341,3.14140593411051e-06,1.57070296705526e-06,1.88484356046631e-05,0.000663350224812891,0.000442233483208594,0.145494815975627,2.35605445058288e-06,0.0479823329281324,0.00530680179850312,3.14140593411051e-06,0.0318408107910187,0.000157747846135178,5.41892523634063e-05,0.000442233483208594,0.000125968992248062,7.87020220365662e-05,3.3770113791688e-05,0.0185738062947609,4.63357375281301e-05,0.000221116741604297,1.25656237364421e-05,0.000157384987893462,4.48864028727298e-05,0.00265340089925156,2.59165989564117e-05,4.46919691969197e-05,1.72777326376078e-05,3.92675741763814e-06,0.0236594913516598,0.00024445280180519,0.000663350224812891,3.92675741763814e-06,5.4974603846934e-06,7.85351483527628e-06,4.71210890116577e-06,1.57070296705526e-05
"V5",5.8841723534261e-06,3.53050341205566e-06,0.000112387691950438,0.00025934517389109,2.94208617671305e-06,1.17683447068522e-06,4.70733788274088e-06,0.577432029668512,0.000144028362508309,0.00010569965037808,0.000193437988244922,0.00204898157129001,4.70733788274088e-06,0.000421439377566458,7.09065124904549e-05,0.152624634834906,4.11892064739827e-06,5.8841723534261e-06,1.70640998249357e-05,2.94208617671305e-06,6.99375941467614e-05,1.17683447068522e-06,2.94208617671305e-06,0.00025934517389109,6.90974805995535e-05,6.47258958876871e-06,4.66853408029879e-05,2.94208617671305e-06,2.35366894137044e-06,1.29451791775374e-05,2.35366894137044e-06,0.00025934517389109,2.82440272964453e-05,0.0103738069556436,2.94208617671305e-06,0.000129672586945545,0.034492908127515,0.00233410656501981,1.17683447068522e-06,4.11892064739827e-06,0.0495349282131982,2.35366894137044e-06,1.17683447068522e-06,1.41220136482226e-05,5.70175438596491e-05,0.00311214208669308,0.0464227861265051,1.76525170602783e-06,0.0370863598664259,0.011670532825099,2.35366894137044e-06,0.031640111214713,0.000157747846135178,4.06007892386401e-05,0.00324181467363862,0.000125968992248062,7.87020220365662e-05,2.53019411197322e-05,0.00622428417338616,3.4716616885214e-05,0.00051869034778218,9.41467576548175e-06,0.000157384987893462,4.48864028727298e-05,0.000129672586945545,1.94177687663061e-05,4.46919691969197e-05,1.29451791775374e-05,2.94208617671305e-06,0.0264532077368912,0.00024445280180519,0.0011670532825099,2.94208617671305e-06,4.11892064739827e-06,0.000129672586945545,3.53050341205566e-06,1.17683447068522e-05
"V6",1.04229747995696e-05,6.25378487974174e-06,0.000107402511566424,0.000461124370953555,5.21148739978478e-06,2.08459495991391e-06,8.33837983965565e-06,0.438068152405877,0.109286475915993,0.00876136304811755,0.0193672235800493,0.100986237238829,8.33837983965565e-06,0.000421439377566458,7.09065124904549e-05,0.135109440689392,7.29608235969869e-06,1.04229747995696e-05,3.02266269187517e-05,5.21148739978478e-06,6.99375941467614e-05,2.08459495991391e-06,5.21148739978478e-06,4.48864028727298e-05,6.90974805995535e-05,1.14652722795265e-05,0.0258229647733991,5.21148739978478e-06,4.16918991982782e-06,0.000461124370953555,4.16918991982782e-06,0.00092224874190711,5.00302790379339e-05,0.00553349245144266,5.21148739978478e-06,1.04229747995696e-05,0.0119892336447924,0.00461124370953555,2.08459495991391e-06,7.29608235969869e-06,0.0106058605319318,4.16918991982782e-06,2.08459495991391e-06,2.50151395189669e-05,0.00092224874190711,5.28498251890398e-05,0.0156782286124209,3.12689243987087e-06,0.0613295413368228,0.00461124370953555,4.16918991982782e-06,0.0221339698057707,0.000157747846135178,7.191852611703e-05,0.00276674622572133,0.000125968992248062,7.87020220365662e-05,4.48187916381491e-05,0.0101447361609782,6.14955513174604e-05,0.000461124370953555,1.66767596793113e-05,0.00092224874190711,4.48864028727298e-05,4.66853408029879e-05,3.43958168385795e-05,4.46919691969197e-05,2.2930544559053e-05,5.21148739978478e-06,0.00507236808048911,0.00024445280180519,0.00184449748381422,5.21148739978478e-06,7.29608235969869e-06,1.04229747995696e-05,6.25378487974174e-06,2.08459495991391e-05
"V7",8.41384827879623e-06,5.04830896727774e-06,0.000160704502125008,2.77656993200276e-05,4.20692413939812e-06,1.68276965575925e-06,6.73107862303698e-06,0.514617376648595,0.0600559513996348,0.00621268462754843,0.000193437988244922,0.130725239037998,6.73107862303698e-06,0.000421439377566458,7.09065124904549e-05,0.0468539965660944,5.88969379515736e-06,8.41384827879623e-06,2.44001600085091e-05,4.20692413939812e-06,6.99375941467614e-05,1.68276965575925e-06,4.20692413939812e-06,0.000776585578443554,6.90974805995535e-05,9.25523310667585e-06,4.66853408029879e-05,4.20692413939812e-06,3.36553931151849e-06,1.85104662133517e-05,3.36553931151849e-06,0.000258861859481185,4.03864717382219e-05,0.0204500868990136,4.20692413939812e-06,8.41384827879623e-06,0.0352052128894411,0.00310634231377422,1.68276965575925e-06,5.88969379515736e-06,0.0331343180135916,3.36553931151849e-06,1.68276965575925e-06,2.0193235869111e-05,0.000517723718962369,0.00103544743792474,0.0442653779712826,2.52415448363887e-06,0.00828357950339791,0.0176026064447206,3.36553931151849e-06,0.0295102519808551,0.000258861859481185,5.8055553123694e-05,7.02398962610763e-05,0.000125968992248062,7.87020220365662e-05,3.61795475988238e-05,0.0150139878499087,4.96417048448978e-05,0.000258861859481185,1.3462157246074e-05,0.000157384987893462,0.0103544743792474,4.66853408029879e-05,2.77656993200276e-05,4.46919691969197e-05,1.85104662133517e-05,4.20692413939812e-06,0.0191557776016077,0.00024445280180519,5.8055553123694e-05,4.20692413939812e-06,5.88969379515736e-06,8.41384827879623e-06,5.04830896727774e-06,1.68276965575925e-05
"V8",7.82687875312684e-06,4.6961272518761e-06,0.000149493384184723,2.58286998853186e-05,3.91343937656342e-06,1.56537575062537e-06,6.26150300250147e-06,0.656122789746004,0.027154476157052,0.0041945938779186,0.00927226015118847,0.0638019805641302,6.26150300250147e-06,0.000421439377566458,7.09065124904549e-05,0.0655681253548328,5.47881512718879e-06,7.82687875312684e-06,2.26979483840678e-05,3.91343937656342e-06,6.99375941467614e-05,1.56537575062537e-06,3.91343937656342e-06,4.48864028727298e-05,6.90974805995535e-05,8.60956662843952e-06,4.66853408029879e-05,3.91343937656342e-06,3.13075150125074e-06,1.7219133256879e-05,3.13075150125074e-06,5.83221175414984e-05,3.75690180150088e-05,0.00971379634886412,3.91343937656342e-06,7.82687875312684e-06,0.00220768098837821,0.00264921718605385,1.56537575062537e-06,5.47881512718879e-06,0.0052984343721077,3.13075150125074e-06,1.56537575062537e-06,0.000441536197675642,0.0011038404941891,0.000441536197675642,0.0282583166512411,2.34806362593805e-06,0.0154537669186475,0.00905149205235065,3.13075150125074e-06,0.0373098087035917,0.0218560417849443,5.40054633965752e-05,7.02398962610763e-05,0.0136876221279449,7.87020220365662e-05,3.36555786384454e-05,0.0128045497325936,4.61785846434484e-05,4.48864028727298e-05,1.25230060050029e-05,0.000157384987893462,4.48864028727298e-05,4.66853408029879e-05,2.58286998853186e-05,4.46919691969197e-05,1.7219133256879e-05,3.91343937656342e-06,0.000441536197675642,0.0112591730407289,5.40054633965752e-05,3.91343937656342e-06,5.47881512718879e-06,7.82687875312684e-06,4.6961272518761e-06,1.56537575062537e-05
"V9",5.83459409580252e-06,3.50075645748151e-06,0.000111440747229828,1.92541605161483e-05,2.91729704790126e-06,1.1669188191605e-06,4.66767527664201e-06,0.198683640632637,0.0106482405130984,0.015032810136139,0.0466017114220309,0.05624776459272,4.66767527664201e-06,0.00901968608168339,0.0448478835728146,0.171499308969786,4.08421586706176e-06,0.000125273417801158,1.69203228778273e-05,2.91729704790126e-06,6.99375941467614e-05,1.1669188191605e-06,2.91729704790126e-06,0.000375820253403475,6.90974805995535e-05,0.000125273417801158,0.0358281974911312,2.91729704790126e-06,2.33383763832101e-06,1.28361070107655e-05,2.33383763832101e-06,0.000501093671204633,0.000250546835602316,0.0083933189926776,2.91729704790126e-06,5.83459409580252e-06,0.019041559505776,0.00238019493822201,1.1669188191605e-06,4.08421586706176e-06,0.140682048190701,2.33383763832101e-06,1.1669188191605e-06,0.000250546835602316,0.00125273417801158,0.000626367089005791,0.0850606506869864,1.75037822874076e-06,0.0834320962555714,0.0227997620398108,0.000250546835602316,0.0268085114094479,0.00212964810261969,4.02586992610374e-05,7.02398962610763e-05,0.00576257721885328,7.87020220365662e-05,2.50887546119508e-05,0.000399122807017544,3.44241051652349e-05,4.48864028727298e-05,9.33535055328403e-06,0.000157384987893462,0.000125273417801158,0.000751640506806949,1.92541605161483e-05,4.46919691969197e-05,1.28361070107655e-05,2.91729704790126e-06,0.000751640506806949,0.00739113165026833,0.000501093671204633,0.000125273417801158,0.000375820253403475,5.83459409580252e-06,3.50075645748151e-06,1.1669188191605e-05
